City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
696,Shache,CN,38.4167,77.2406,31.3,31,1,4.27,clear sky
697,Toora-Khem,RU,52.4675,96.11,18.03,97,100,1.97,light snow
698,Chulman,RU,56.8479,124.9104,4.42,96,100,5.01,overcast clouds
699,Nampula,MZ,-15.1165,39.2666,85.95,45,0,18.41,clear sky
700,Muzhi,RU,65.3667,64.6667,-24.56,99,57,2.08,broken clouds
701,Ust-Maya,RU,60.4167,134.5333,-15.38,88,100,5.84,overcast clouds
702,Dvinskoy,RU,62.1535,45.1175,5.97,90,100,12.01,light snow
703,Puerto Lempira,HN,15.2667,-83.7667,80.73,81,99,8.05,overcast clouds
704,Thinadhoo,MV,0.5333,72.9333,82.76,79,97,17.05,overcast clouds
705,Manicore,BR,-5.8092,-61.3003,92.57,50,97,0.98,light rain
706,Tartasesti,RO,44.5772,25.8128,40.19,81,90,3.27,overcast clouds
707,Teplyk,UA,48.6657,29.745,30.45,77,3,5.32,clear sky
708,Madimba,TZ,-10.4,40.3333,79.77,79,33,9.46,scattered clouds
709,Cornwall,CA,45.0181,-74.7281,36.01,50,90,5.75,overcast clouds
710,Goundam,ML,16.4145,-3.6708,89.19,9,97,9.78,overcast clouds
711,Sao Jose Do Campestre,BR,-6.3156,-35.7139,86.56,38,80,15.28,broken clouds
712,Acarau,BR,-2.8856,-40.12,88.16,58,62,18.68,broken clouds
713,San Jose,US,37.3394,-121.895,55.92,84,90,0.0,haze
714,Pemangkat,ID,1.1667,108.9667,77.79,88,98,5.57,overcast clouds
715,Upata,VE,8.0086,-62.3989,84.2,53,96,4.92,overcast clouds
716,Pangody,RU,65.85,74.4859,-15.12,100,99,4.63,overcast clouds
717,Amahai,ID,-3.3333,128.9167,78.17,87,100,3.98,overcast clouds
718,Sola,VU,-13.8833,167.55,79.45,79,100,11.79,overcast clouds
719,Coos Bay,US,43.3665,-124.2179,50.94,96,90,8.05,overcast clouds
720,Angoche,MZ,-16.2325,39.9086,81.09,77,0,14.56,clear sky
721,Ponnani,IN,10.767,75.9252,79.92,81,100,2.1,overcast clouds
722,Buala,SB,-8.145,159.5921,79.43,81,86,2.48,overcast clouds
723,Phangnga,TH,8.4509,98.5298,77.04,85,37,6.38,scattered clouds
724,Can Tho,VN,10.0333,105.7833,69.78,83,0,2.3,clear sky
725,Awbari,LY,26.5921,12.7805,52.97,29,1,7.02,clear sky
726,Poya,NC,-21.35,165.15,76.14,85,56,4.25,broken clouds
727,Santa Cecilia,BR,-26.9608,-50.4269,79.32,33,7,3.49,clear sky
728,Soe,ID,-9.8607,124.284,68.22,84,100,2.8,overcast clouds
729,Palasa,IN,18.7667,84.4167,70.3,92,100,12.44,light rain
730,Kieta,PG,-6.2167,155.6333,79.07,84,90,3.67,overcast clouds
731,Birjand,IR,32.8663,59.2211,39.67,70,20,4.61,few clouds
732,Ouegoa,NC,-20.35,164.4333,77.65,83,35,8.61,scattered clouds
733,Garden City,US,42.3256,-83.331,44.6,37,75,5.01,broken clouds
734,Qingdao,CN,36.0986,120.3719,35.2,100,0,4.47,clear sky
735,Banposh,IN,22.25,84.8,66.34,80,100,4.94,overcast clouds
736,Verkhnevilyuysk,RU,63.4453,120.3167,3.51,98,100,2.62,light snow
737,Ust-Kulom,RU,61.6864,53.6902,7.68,95,100,7.18,light snow
738,Nanhyanga,TZ,-10.8,39.55,77.31,63,74,9.04,broken clouds
739,Kautokeino,NO,69.0125,23.0412,-6.65,100,100,6.62,overcast clouds
740,Clonakilty,IE,51.6231,-8.8706,41.09,65,28,22.37,light rain
741,Ilhabela,BR,-23.7781,-45.3581,75.96,74,39,6.96,scattered clouds
742,Nahrin,AF,36.0649,69.1334,43.23,70,100,2.33,overcast clouds
743,Shakhtinsk,KZ,49.71,72.5872,24.55,89,70,4.72,broken clouds
744,Loralai,PK,30.3705,68.598,49.05,31,0,5.55,clear sky
745,Hailar,CN,49.2,119.7,13.06,89,11,8.79,few clouds
746,Gaya,IN,24.7833,85.0,64.31,88,40,0.0,mist
747,Caucaia,BR,-3.7361,-38.6531,87.75,73,40,18.41,scattered clouds
748,Voh,NC,-20.9667,164.7,74.37,89,47,4.21,scattered clouds
749,Vallenar,CL,-28.5708,-70.7581,89.02,16,0,9.84,clear sky
750,Champerico,GT,14.3,-91.9167,95.76,55,0,4.32,clear sky
751,Ndele,CF,8.4109,20.6473,85.98,26,41,4.32,scattered clouds
752,Sinyavskoye,RU,47.277,39.2789,52.75,89,100,11.07,overcast clouds
753,Baisha,CN,26.5222,110.9311,48.16,60,37,1.77,scattered clouds
754,Shitanjing,CN,39.2342,106.3439,30.83,23,0,4.5,clear sky
755,Auki,SB,-8.7676,160.7034,77.7,86,88,1.25,overcast clouds
756,Aasiaat,GL,68.7098,-52.8699,37.44,66,100,28.05,overcast clouds
757,Port Moresby,PG,-9.4431,147.1797,75.97,89,99,3.29,overcast clouds
758,Lithakia,GR,37.7167,20.8333,56.59,72,30,7.11,scattered clouds
759,Breaza,RO,45.1833,25.6667,37.31,85,99,3.0,overcast clouds
760,Chancay,PE,-11.5714,-77.2672,69.67,72,85,7.78,overcast clouds
761,Shubarshi,KZ,48.5872,57.1869,30.38,79,100,7.45,overcast clouds
762,Verkhoturye,RU,58.8627,60.8054,36.66,89,100,13.22,overcast clouds
763,Vestmanna,FO,62.1564,-7.1664,32.92,69,40,5.75,scattered clouds
764,Mustvee,EE,58.8486,26.9397,16.12,92,95,5.95,overcast clouds
765,Camiri,BO,-20.05,-63.5167,77.41,82,96,5.82,overcast clouds
766,Turinsk,RU,58.0458,63.696,35.94,86,100,15.37,overcast clouds
767,Kimberley,ZA,-28.7323,24.7623,64.09,88,75,9.22,light rain
768,Markova,UA,48.6758,24.4138,18.99,86,89,6.46,overcast clouds
769,Whyalla,AU,-33.0333,137.5833,60.69,72,89,10.36,overcast clouds
770,Hillsborough,US,37.5741,-122.3794,55.0,83,90,0.0,mist
771,Dali,CN,25.7,100.1833,46.94,88,19,1.86,few clouds
772,Cockburn Town,TC,21.4612,-71.1419,79.86,73,80,19.6,broken clouds
773,Longview,US,32.5007,-94.7405,74.07,77,75,1.99,broken clouds
774,Morden,CA,49.1919,-98.1014,22.84,68,82,5.75,broken clouds
775,Saraikela,IN,22.7167,85.95,66.49,89,100,4.54,overcast clouds
776,Saint-Denis,FR,48.9167,2.3333,43.75,83,75,5.01,light rain
777,Zhuanghe,CN,39.7008,122.9911,34.39,50,0,2.77,clear sky
778,Weligama,LK,5.9667,80.4167,77.99,85,44,3.8,scattered clouds
779,Pop,UZ,40.8736,71.1089,41.49,29,100,3.89,overcast clouds
780,Vincennes,FR,48.85,2.4333,43.56,82,75,5.01,light intensity shower rain
781,Kargil,IN,34.5667,76.1,16.36,68,40,3.94,scattered clouds
782,Mian Channun,PK,30.44,72.3543,64.26,23,0,2.46,clear sky
783,Road Town,VG,18.4167,-64.6167,86.04,70,40,9.22,scattered clouds
784,Ketchikan,US,55.3422,-131.6461,27.07,93,20,5.75,few clouds
785,San Antonio,US,29.4241,-98.4936,74.52,81,90,3.44,overcast clouds
786,Seddon,AU,-37.8068,144.8916,55.26,68,90,1.99,overcast clouds
787,Troitsko-Pechorsk,RU,62.7084,56.1964,5.4,93,100,16.58,snow
788,Danville,US,36.586,-79.395,71.1,39,1,0.0,clear sky
789,Beian,NO,63.6559,9.5683,30.29,55,100,33.38,overcast clouds
790,Nsoko,SZ,-27.0333,31.95,81.16,68,76,8.59,broken clouds
791,Brownsville,US,25.9018,-97.4975,81.91,72,90,7.0,overcast clouds
792,Selikhino,RU,50.3672,137.4996,-1.44,90,100,16.51,overcast clouds
793,Galle,LK,6.0367,80.217,79.92,80,51,3.8,broken clouds
794,Abong Mbang,CM,3.9833,13.1833,76.71,69,78,3.13,broken clouds
795,Kabinda,CD,-6.1333,24.4833,73.26,78,71,3.76,broken clouds
796,Divnomorskoye,RU,44.5011,38.1353,53.87,81,100,11.7,overcast clouds
797,Koudougou,BF,12.25,-2.3667,94.1,8,58,6.35,broken clouds
798,Juneau,US,58.3019,-134.4197,24.85,93,75,0.0,broken clouds
799,Tymovskoye,RU,50.8456,142.655,-3.35,95,59,3.87,broken clouds
800,Batemans Bay,AU,-35.7167,150.1833,61.11,72,100,8.79,overcast clouds
801,Kalianget,ID,-7.05,113.9333,79.45,84,100,11.99,overcast clouds
802,Smolenka,RU,52.1352,113.4974,28.47,59,99,11.18,overcast clouds
803,Plunge,LT,55.9114,21.8442,30.79,96,100,4.54,overcast clouds
804,Trincomalee,LK,8.5711,81.2335,80.62,73,6,3.51,clear sky
805,Pangnirtung,CA,66.1451,-65.7125,17.6,79,75,2.3,broken clouds
806,Tamiahua,MX,21.2667,-97.45,79.2,64,0,4.14,clear sky
807,Palmer,US,42.1584,-72.3287,40.46,57,75,1.01,broken clouds
808,Haimen,CN,23.1935,116.6142,51.69,68,7,18.03,clear sky
809,Tecpan,GT,14.7623,-90.9947,71.46,51,4,5.77,clear sky
810,Vila Do Maio,CV,15.1333,-23.2167,77.79,74,99,17.49,overcast clouds
811,Nador,MA,35.174,-2.9287,62.85,55,20,16.11,few clouds
812,Saint-Francois,FR,46.4154,3.9054,43.48,87,90,11.5,overcast clouds
813,Seydi,TM,39.4816,62.9137,45.55,33,97,6.69,overcast clouds
814,Tchollire,CM,8.4022,14.1698,87.66,24,20,1.81,few clouds
815,Dong Hoi,VN,17.4833,106.6,64.49,73,25,8.84,scattered clouds
816,Nokha,IN,27.6,73.4167,67.39,22,0,6.71,clear sky
817,Lamu,KE,-2.2717,40.902,82.62,77,66,10.96,broken clouds
818,Kavaratti,IN,10.5669,72.642,81.81,75,11,5.64,few clouds
819,Mantua,IT,45.1667,10.7833,43.29,89,100,1.99,overcast clouds
820,Bedele,ET,8.456,36.353,59.0,48,7,4.23,clear sky
821,Raudeberg,NO,61.9875,5.1352,36.86,76,92,5.01,light rain
822,Katsuyama,JP,36.0617,136.501,39.56,93,95,5.21,overcast clouds
823,La Paz,BO,-16.5,-68.15,49.98,87,75,5.75,broken clouds
824,Goderich,CA,43.7501,-81.7165,38.91,55,76,18.41,broken clouds
825,Samana,DO,19.2056,-69.3369,82.62,83,40,4.61,scattered clouds
826,Makokou,GA,0.5738,12.8642,75.79,84,98,3.2,overcast clouds
827,Honiton,GB,50.7996,-3.189,43.75,86,40,1.01,light intensity shower rain
828,Bosaso,SO,11.2842,49.1816,77.38,63,0,8.84,clear sky
829,Campoverde,PE,-8.4753,-74.8058,87.49,42,100,2.73,overcast clouds
830,Mangrol,IN,21.1167,70.1167,78.03,65,71,1.14,broken clouds
831,Manado,ID,1.487,124.8455,74.17,94,40,1.14,light rain
832,Sulangan,PH,11.1373,123.7228,79.95,75,32,21.07,scattered clouds
833,Buchanan,LR,5.8808,-10.0467,87.76,75,97,9.69,overcast clouds
834,Faxinal,BR,-24.0003,-51.3194,87.6,28,6,3.96,clear sky
835,Peace River,CA,56.2501,-117.286,-3.69,71,90,16.11,light snow
836,Roros,NO,62.5747,11.3842,17.44,79,75,2.3,light snow
837,Buluang,PH,13.3068,123.3425,71.42,89,61,5.19,broken clouds
838,Tucumcari,US,35.1717,-103.725,52.95,49,1,0.0,clear sky
839,Arapiraca,BR,-9.7525,-36.6611,92.08,38,71,18.52,moderate rain
840,Matagami,CA,49.7502,-77.6328,1.51,78,20,2.3,few clouds
841,Tarko-Sale,RU,64.9225,77.785,-8.28,98,100,5.79,overcast clouds
842,Chimbote,PE,-9.0853,-78.5783,71.46,72,98,8.9,overcast clouds
843,Khani,GE,41.9563,42.9566,44.17,53,7,8.84,clear sky
844,Kaupanger,NO,61.1845,7.2404,23.09,82,99,4.68,overcast clouds
845,Novyye Burasy,RU,52.1324,46.0714,33.94,91,100,6.96,light snow
846,Egvekinot,RU,66.3167,-179.1667,-26.03,96,24,5.59,few clouds
847,Calbuco,CL,-41.768,-73.1273,61.81,67,18,11.52,few clouds
848,Carupano,VE,10.6678,-63.2585,84.81,62,69,13.8,broken clouds
849,Zhongshu,CN,24.5167,103.7667,47.3,94,95,4.14,overcast clouds
850,Sosnovo-Ozerskoye,RU,52.5249,111.5418,13.08,89,100,9.64,overcast clouds
851,Emporia,US,38.4039,-96.1817,50.52,57,1,14.97,clear sky
852,Hobyo,SO,5.3505,48.5268,79.79,69,20,17.43,few clouds
853,Meadow Lake,US,34.8014,-106.5436,62.42,28,1,3.36,clear sky
854,Virginia Beach,US,36.8529,-75.978,66.22,65,75,10.36,broken clouds
855,Karratha,AU,-20.7377,116.8463,87.76,38,21,15.39,few clouds
856,Kortkeros,RU,61.8106,51.5806,3.2,94,100,9.95,light snow
857,Juegang,CN,32.3174,121.1855,46.85,64,31,5.75,scattered clouds
858,Natal,BR,-5.795,-35.2094,88.45,62,75,17.27,broken clouds
859,Ballina,AU,-28.8667,153.5667,67.96,96,90,10.36,overcast clouds
860,Alugan,PH,12.2188,125.4808,77.2,83,83,17.85,broken clouds
861,Breisach,DE,48.0333,7.5833,49.95,85,90,10.36,moderate rain
862,San Quintin,MX,30.4833,-115.95,62.85,74,93,7.96,overcast clouds
863,Kasamwa,TZ,-2.85,32.4333,72.43,63,99,4.25,overcast clouds
864,Verkhniy Landekh,RU,56.8389,42.5994,22.87,89,100,11.59,overcast clouds
865,Loandjili,CG,-4.7561,11.8578,78.06,89,100,6.26,light rain
866,Merauke,ID,-8.4667,140.3333,81.07,83,100,8.28,overcast clouds
867,Shu,KZ,43.5983,73.7614,44.38,61,94,3.78,overcast clouds
868,Camana,PE,-16.6228,-72.7111,72.37,71,66,9.4,broken clouds
869,Norden,DE,53.6,7.2,41.95,97,100,12.37,overcast clouds
870,Qandala,SO,11.472,49.8728,76.98,65,1,7.61,clear sky
871,Ambon,ID,-3.6954,128.1814,79.83,83,100,11.68,overcast clouds
872,Mutis,CO,6.2262,-77.4044,79.88,87,93,6.26,moderate rain
873,Lae,PG,-6.7221,146.9847,76.57,94,100,5.88,light rain
874,Pierreville,CA,46.0703,-72.8112,24.67,57,21,3.44,few clouds
875,Konya,TR,38.1667,32.5,40.48,66,98,5.99,overcast clouds
876,Isla Mujeres,MX,21.2311,-86.731,82.45,59,1,7.67,clear sky
877,Miri,MY,4.4148,114.0089,77.14,94,40,2.3,scattered clouds
878,La Asuncion,VE,11.0333,-63.8628,85.73,70,29,14.97,scattered clouds
879,Villazon,BO,-22.0866,-65.5942,59.81,50,95,8.95,overcast clouds
880,Kharela,IN,25.55,79.8167,66.33,45,0,2.55,clear sky
881,Nuristan,AF,35.3,70.8333,19.54,56,45,4.85,scattered clouds
882,San Juan,AR,-31.5375,-68.5364,68.43,60,97,10.6,overcast clouds
883,Bukachacha,RU,52.9833,116.9167,10.8,96,98,2.13,overcast clouds
884,Abu Samrah,SY,35.3029,37.1841,56.59,43,100,6.02,overcast clouds
885,Cobija,BO,-11.0267,-68.7692,91.58,62,75,4.61,broken clouds
886,Sabha,LY,27.0377,14.4283,52.84,30,1,6.11,clear sky
887,Iranshahr,IR,27.2025,60.6848,64.74,32,0,4.61,clear sky
888,General Roca,AR,-39.0333,-67.5833,73.8,30,50,4.7,scattered clouds
889,Yanliang,CN,34.6592,109.2292,31.19,44,0,4.88,clear sky
890,Jucas,BR,-6.5253,-39.5275,89.17,45,86,0.34,overcast clouds
891,Ojuelos De Jalisco,MX,21.8667,-101.5833,67.96,24,8,6.22,clear sky
892,Perigueux,FR,45.1833,0.7167,45.81,89,78,11.32,broken clouds
893,Winder,US,33.9926,-83.7202,69.37,69,1,3.44,clear sky
894,Laje,BR,-10.1833,-40.9667,75.58,75,100,3.53,overcast clouds
895,Ngaoundere,CM,7.3167,13.5833,77.07,32,35,6.89,scattered clouds
896,Svetlogorsk,BY,52.6333,29.7333,28.0,82,88,9.04,overcast clouds
897,Talgar,KZ,43.3027,77.2395,28.56,93,40,4.47,mist
898,Naze,JP,28.3667,129.4833,58.57,59,67,16.15,broken clouds
899,Mazyr,BY,52.0495,29.2456,28.15,83,64,8.28,broken clouds
900,Plyussa,RU,58.4308,29.3654,11.03,99,77,3.27,broken clouds
901,Margate,GB,51.3813,1.3862,43.03,74,43,3.0,scattered clouds
902,Murighiol,RO,45.0333,29.1667,37.89,76,100,7.83,overcast clouds
903,Feni,BD,23.0186,91.41,71.26,66,100,5.64,overcast clouds
904,Turukhansk,RU,65.8167,87.9833,-36.63,100,96,4.76,overcast clouds
905,Uyemskiy,RU,64.4743,40.8524,-3.95,84,0,4.47,clear sky
906,Vardo,NO,70.3705,31.1107,21.7,72,9,16.69,clear sky
907,Kitchener,CA,43.4254,-80.5112,39.2,70,90,11.99,overcast clouds
908,Chinautla,GT,14.7083,-90.4994,74.46,56,40,20.71,scattered clouds
909,Halifax,CA,44.6453,-63.5724,32.22,54,31,5.01,scattered clouds
910,Dixon,US,38.4455,-121.8233,54.09,100,90,6.91,fog
911,Iralaya,HN,15.0,-83.2333,80.1,84,100,8.48,overcast clouds
912,Oktyabrskoye,RU,43.0645,44.7417,32.14,86,12,4.47,few clouds
913,Niquero,CU,20.0431,-77.5828,84.34,62,42,11.45,scattered clouds
914,Leninskoye,KZ,41.7589,69.3864,40.93,54,100,4.74,overcast clouds
915,Ayan,RU,56.45,138.1667,-0.2,75,26,4.61,scattered clouds
916,Trairi,BR,-3.2778,-39.2689,87.82,56,29,14.14,scattered clouds
917,Waverley,ZA,-25.7023,28.2591,66.52,80,84,7.81,light rain
918,Kerema,PG,-7.9631,145.7785,77.54,87,84,3.18,broken clouds
919,Latung,PH,5.5,120.8833,81.14,77,95,13.44,overcast clouds
920,Conceicao Do Araguaia,BR,-8.2578,-49.2647,80.26,85,99,5.19,moderate rain
921,Magadan,RU,59.5667,150.8,1.17,95,99,7.4,overcast clouds
922,Katobu,ID,-4.9408,122.5276,75.65,90,100,1.61,overcast clouds
923,Nouadhibou,MR,20.931,-17.0347,69.78,68,0,14.97,clear sky
924,Portland,US,45.5234,-122.6762,47.75,93,90,1.99,overcast clouds
925,Santiago,CL,-33.4569,-70.6483,90.18,22,0,5.75,clear sky
926,Bereda,ES,43.2686,-7.5406,49.91,100,86,3.33,overcast clouds
927,Daru,PG,-9.0763,143.2092,80.76,83,93,8.68,overcast clouds
928,Warmbad,NA,-28.45,18.7333,65.17,46,11,20.62,few clouds
929,Movila Miresei,RO,45.2167,27.6,37.67,75,80,0.76,broken clouds
930,Camargo,MX,27.6667,-105.1667,71.58,29,98,0.63,overcast clouds
931,Clarksdale,US,34.2001,-90.5709,67.98,94,90,0.0,overcast clouds
932,La Orilla,MX,17.9833,-102.2333,83.55,62,48,4.59,scattered clouds
933,Chichi,NG,7.2721,8.9332,88.7,23,17,2.68,few clouds
934,Wajima,JP,37.4,136.9,39.63,66,99,10.36,overcast clouds
935,Kismayo,SO,-0.3582,42.5454,80.49,74,19,11.5,few clouds
936,Canico,PT,32.6333,-16.85,66.83,77,40,1.99,scattered clouds
937,Codrington,AU,-38.2667,141.9667,44.35,85,98,3.85,overcast clouds
938,Loukhi,RU,66.0764,33.0381,9.05,89,36,5.61,scattered clouds
939,Weinan,CN,34.5036,109.5089,31.69,35,0,4.07,clear sky
940,Campos Novos,BR,-27.4017,-51.225,84.51,29,33,1.66,scattered clouds
941,Pandan,PH,14.0453,124.1694,75.74,79,97,20.29,overcast clouds
942,Baruun-Urt,MN,46.6806,113.2792,23.38,39,7,18.19,clear sky
943,Tanggu,CN,39.0211,117.6469,31.96,55,0,5.82,clear sky
944,Kangaatsiaq,GL,68.3065,-53.4641,37.89,70,100,17.96,overcast clouds
945,Katherine,AU,-14.4667,132.2667,86.32,58,100,6.91,overcast clouds
946,Ahipara,NZ,-35.1667,173.1667,65.53,90,100,8.9,overcast clouds
947,Berdigestyakh,RU,62.0989,126.6992,-10.16,98,100,4.7,overcast clouds
948,Koumac,NC,-20.5667,164.2833,77.38,79,52,2.48,broken clouds
949,Beaumont,US,30.0861,-94.1019,78.78,76,90,0.0,overcast clouds
950,Paranaiba,BR,-19.6772,-51.1908,91.87,37,17,4.9,few clouds
951,Kuching,MY,1.55,110.3333,77.22,94,40,1.14,scattered clouds
952,Kindu,CD,-2.95,25.95,73.47,92,83,1.28,light rain
953,Bandarbeyla,SO,9.4942,50.8122,77.95,66,0,21.65,clear sky
954,Srednekolymsk,RU,67.45,153.6833,-38.45,100,59,3.29,broken clouds
955,Caohai,CN,26.8661,104.2841,41.95,96,100,3.0,overcast clouds
956,Sibenik,HR,43.7272,15.9058,48.38,49,99,1.99,overcast clouds
957,Lyuban,BY,52.7985,28.0048,30.24,74,100,10.42,overcast clouds
958,Nerchinskiy Zavod,RU,51.3088,119.61,-1.16,100,96,2.04,overcast clouds
959,La Cruz,MX,23.9167,-106.9,83.46,68,56,1.99,broken clouds
960,Mahajanga,MG,-15.7167,46.3167,82.42,74,20,8.05,few clouds
961,Jaque,PA,7.5175,-78.1703,81.52,80,100,2.84,light rain
962,Kalabo,ZM,-14.97,22.6814,80.78,40,38,2.39,scattered clouds
963,Valdivia,CL,-39.8142,-73.2459,71.69,22,0,5.66,clear sky
964,Singkang,MY,2.1006,102.7994,78.69,95,99,3.27,overcast clouds
965,Elko,US,41.0002,-115.5012,47.1,35,3,6.76,clear sky
966,Princeton,US,25.5384,-80.4089,79.02,65,90,11.5,overcast clouds
967,Sinnar,SD,13.5691,33.5672,85.77,24,0,8.61,clear sky
968,Chilliwack,CA,49.1747,-121.9443,37.83,97,100,1.14,light snow
969,Kiruna,SE,67.8557,20.2251,2.32,85,90,0.0,light snow
970,Trat,TH,12.5,102.5,65.8,82,94,7.34,overcast clouds
971,Imbituba,BR,-28.24,-48.6703,76.89,66,54,15.39,broken clouds
972,Leh,IN,34.1667,77.5833,19.22,67,5,2.71,clear sky
973,Curumani,CO,9.1999,-73.5427,91.87,49,100,2.46,overcast clouds
974,Bar Harbor,US,44.3876,-68.2039,29.1,40,1,8.05,clear sky
975,Rapar,IN,23.5667,70.6333,74.03,45,0,5.39,clear sky
976,Takoradi,GH,4.8845,-1.7554,81.59,78,94,9.06,overcast clouds
977,Inta,RU,66.0317,60.1659,-17.39,93,14,8.55,few clouds
978,Georgiyevskoye,RU,58.731,45.024,15.04,93,100,8.79,light snow
979,Aleppo,SY,36.25,37.5,53.71,44,100,10.65,overcast clouds
980,Rach Gia,VN,10.0167,105.0833,70.0,72,85,10.4,overcast clouds
981,Timmins,CA,48.4669,-81.3331,10.22,85,90,0.0,light snow
982,Omsukchan,RU,62.5333,155.8,-32.8,95,18,4.21,few clouds
983,Gamba,GA,-2.65,10.0,78.15,87,95,6.87,overcast clouds
984,Kaffrine,SN,14.1059,-15.5508,93.74,14,98,5.53,overcast clouds
985,Rosemount,US,44.7394,-93.1258,34.65,49,40,1.01,scattered clouds
986,Arroyo,ES,41.6096,-4.7969,53.19,55,40,10.36,scattered clouds
987,Muzaffarabad,PK,34.37,73.4711,55.76,43,13,4.25,few clouds
988,Sambava,MG,-14.2667,50.1667,77.83,85,21,8.43,light rain
989,Kharovsk,RU,59.9642,40.1912,3.83,92,100,6.76,overcast clouds
990,West Wendover,US,40.7391,-114.0733,33.01,80,1,0.0,clear sky
991,Boddam,GB,57.4667,-1.7833,42.39,81,100,35.66,light rain
992,Jeremie,HT,18.65,-74.1167,81.88,75,80,7.63,broken clouds
993,Bagli,IN,22.65,76.35,62.82,53,57,3.94,broken clouds
994,Pangkalanbuun,ID,-2.6833,111.6167,73.17,97,100,4.54,moderate rain
995,Maraa,BR,-1.8333,-65.3667,80.85,77,99,1.57,overcast clouds
996,Preobrazheniye,RU,42.9019,133.9064,17.01,45,4,6.02,clear sky
997,Tambopata,PE,-12.7333,-69.1833,84.09,65,40,8.05,scattered clouds
998,Omboue,GA,-1.5746,9.2618,78.82,87,97,8.59,overcast clouds
999,Botwood,CA,49.1499,-55.3482,29.68,49,70,15.43,broken clouds
1000,Cravo Norte,CO,6.3017,-70.2041,93.07,38,77,10.74,broken clouds
1001,Haileybury,CA,47.449,-79.6373,12.78,85,100,7.63,overcast clouds
1002,Summerville,US,33.0185,-80.1757,72.91,63,1,4.0,clear sky
1003,Fort Smith,US,35.3859,-94.3986,66.38,75,90,8.01,overcast clouds
1004,Leshukonskoye,RU,64.8989,45.7622,-0.98,83,92,10.6,overcast clouds
1005,Sungairaya,ID,0.7,108.9,77.7,90,100,5.77,overcast clouds
1006,Aswan,EG,24.0934,32.907,79.9,27,0,6.91,clear sky
1007,Kaspiysk,RU,42.8816,47.6392,33.98,93,0,6.71,clear sky
1008,Teya,RU,60.3778,92.6267,10.26,87,99,9.24,overcast clouds
1009,Cairns,AU,-16.9167,145.7667,75.15,85,94,3.44,overcast clouds
1010,Sekovici,BA,44.2986,18.8528,33.84,92,80,4.97,broken clouds
1011,Kaeo,NZ,-35.1,173.7833,67.32,96,100,9.8,overcast clouds
1012,Wladyslawowo,PL,54.7909,18.4009,36.93,94,87,3.91,overcast clouds
1013,Cap Malheureux,MU,-19.9842,57.6142,79.47,70,2,5.01,clear sky
1014,Pringsewu,ID,-5.3582,104.9744,73.42,95,100,0.74,overcast clouds
1015,Skjervoy,NO,70.0311,20.9714,21.72,68,1,13.56,clear sky
1016,Dolinsk,RU,47.35,142.8,8.46,85,79,6.08,broken clouds
1017,Krasnoarmeyskiy,RU,47.0114,42.2072,45.91,59,100,9.62,overcast clouds
1018,Samdari,IN,25.8167,72.5833,70.39,42,0,4.47,clear sky
1019,Lhokseumawe,ID,5.1801,97.1507,76.15,88,62,3.74,broken clouds
1020,Taitung,TW,22.7583,121.1444,63.28,72,38,8.48,scattered clouds
1021,Pudozh,RU,61.8099,36.5345,2.93,88,84,7.81,broken clouds
1022,Pahrump,US,36.2083,-115.9839,63.61,15,0,2.08,clear sky
1023,Mwingi,KE,-0.9344,38.0601,65.3,93,56,0.34,light rain
1024,Honiara,SB,-9.4333,159.95,77.58,88,91,3.56,overcast clouds
1025,Qingquan,CN,30.4511,115.2559,48.2,46,18,2.08,few clouds
1026,Mosquera,CO,4.7059,-74.2302,68.09,42,40,8.05,scattered clouds
1027,Togur,RU,58.3631,82.8265,17.19,93,81,8.95,broken clouds
1028,Borovoy,RU,55.4333,86.0833,24.08,93,90,13.42,light snow
1029,Izumo,JP,35.3667,132.7667,42.75,78,99,5.03,overcast clouds
1030,Buzdyak,RU,54.5833,54.55,35.62,96,100,18.66,light rain
1031,West Bay,KY,19.3667,-81.4167,83.07,78,75,1.99,broken clouds
1032,Sibolga,ID,1.7427,98.7792,77.49,89,100,2.84,overcast clouds
1033,Byron Bay,AU,-28.65,153.6167,69.06,85,98,5.77,overcast clouds
1034,Visnes,NO,59.3556,5.2242,39.22,69,0,19.57,clear sky
1035,Oum Hadjer,TD,13.2954,19.6966,85.15,18,0,8.97,clear sky
1036,Menongue,AO,-14.6585,17.691,64.67,94,98,5.99,light rain
1037,Oberwart,AT,47.2897,16.206,32.34,81,79,2.39,broken clouds
1038,Yerofey Pavlovich,RU,53.9667,121.9667,1.0,95,72,1.77,broken clouds
1039,Kristiansund,NO,63.1115,7.732,34.45,80,75,11.5,broken clouds
1040,Illela,NG,13.7292,5.2975,81.21,12,59,8.59,broken clouds
1041,Saharanpur,IN,29.9667,77.55,63.14,60,0,1.95,clear sky
1042,Ulaangom,MN,49.9811,92.0667,4.73,75,11,4.41,few clouds
1043,Werda,BW,-25.2667,23.2833,69.71,71,100,5.28,overcast clouds
1044,Nouakchott,MR,18.0858,-15.9785,82.33,32,100,7.87,overcast clouds
1045,Baiyin,CN,36.5583,104.2081,18.48,28,0,3.83,clear sky
1046,Asmar,AF,35.0333,71.3581,53.13,82,76,10.38,broken clouds
1047,Lahaina,US,20.8783,-156.6825,65.44,58,100,6.11,overcast clouds
